election_year,state,dem_result,rep_result,rep_result2,dem_result2
2018,MO,0.4556934089290825,0.5138323105905976,0.5299831662487088,0.4700168337512912
2018,MS,0.2004373569193672,0.297005157275479,0.5970642813998469,0.4029357186001531
2018,MT,0.5033387260499936,0.46782411813221675,0.4817154207811138,0.5182845792188862
2018,ND,0.44268377190023855,0.5510550748456176,0.5545270537124802,0.4454729462875197
2018,NE,0.38621199828869784,0.576850488565325,0.5989751406990081,0.4010248593009919
2018,NJ,0.5400714982125446,0.42828091919061245,0.44227794705066037,0.5577220529493397
2018,NM,0.540877345009842,0.3053218595949568,0.3608155832970223,0.6391844167029777
2018,NV,0.5041198108898791,0.4538498886982426,0.47376225875763606,0.5262377412423639
2018,NY,0.6202139302554139,0.2857796609861587,0.3154323206575077,0.6845676793424923
2018,OH,0.5341141418368777,0.4656564264238257,0.46576328730493255,0.5342367126950673
2018,PA,0.5561318396530043,0.427427545872648,0.4345721795377044,0.5654278204622956
2018,RI,0.614424347955343,0.3833459858044583,0.3842026294367089,0.6157973705632911
2018,TN,0.43919972902386195,0.5470700705072781,0.5546860207697205,0.44531397923027943
2018,TX,0.4832535502239402,0.508926012837366,0.5129374074861083,0.4870625925138918
2018,UT,0.3091146874661875,0.6258814784846333,0.6693947005099843,0.33060529949001566
2018,VA,0.5700260758799454,0.4100746171792874,0.4184004970951534,0.5815995029048465
2018,WA,0.5843375992492955,0.41566240075070443,0.41566240075070443,0.5843375992492955
2018,WI,0.5541768676154819,0.44580733008483203,0.4458143749771898,0.5541856250228102
2018,WV,0.4954581402649804,0.46297290667014346,0.483052910431732,0.5169470895682681
2018,WY,0.30098810343132437,0.669599842690001,0.6898909525570182,0.31010904744298184
