"","White","Latino_Hispanic","Middle Eastern","Indian","Black","East Asian","Southeast Asian","jpg"
"135",0.665579557418823,0.0571412406861782,0.2044617831707,0.00153177988249809,0.000219505018321797,0.0620757229626179,0.00899032596498728,"erskine_bowles.jpg"
"136",0.998499035835266,0.000238072883803397,0.00108139216899872,8.77435104484903e-06,1.48938022448419e-06,0.00012831119238399,4.29402352892794e-05,"evan_bayh.jpg"
"137",0.998105406761169,7.01606768416241e-05,0.00180945498868823,1.51407357407152e-06,9.44987903039873e-07,1.05884355434682e-05,1.92466882253939e-06,"fay_boozman.jpg"
"138",0.975524365901947,0.00258817989379168,0.0213045347481966,9.21911123441532e-05,0.000186734469025396,0.000227676122449338,7.63324569561519e-05,"foster_campbell.jpg"
"139",0.0405148044228554,0.0112051330506802,0.947738289833069,0.000235281244385988,0.000145269907079637,2.39974506257568e-05,0.00013722172298003,"frank_lautenberg.jpg"
"140",0.964511036872864,0.0122368270531297,0.0201719701290131,0.000743984070140868,0.000115671129606199,0.00150500098243356,0.000715510104782879,"gary_peters.jpg"
"141",0.958105802536011,0.0194604210555553,0.0149243948981166,0.000254614802543074,0.00157244899310172,0.00486489897593856,0.00081754062557593,"gene_kelly.jpg"
"142",0.996557891368866,0.000873058917932212,0.00252688094042242,1.61864609253826e-05,1.06079232864431e-05,1.31772076201742e-05,2.17749402509071e-06,"geoff_diehl.jpg"
"143",0.976356625556946,0.00229798769578338,0.0211737602949142,1.07270998341846e-05,4.27989743911894e-06,0.000129111809656024,2.75065376627026e-05,"george_allen.jpg"
"144",0.454406917095184,0.142128154635429,0.388715505599976,0.0104131055995822,0.0028043536003679,0.000439499621279538,0.00109237106516957,"george_nethercutt.jpg"
"145",0.905538320541382,0.0729107409715652,0.0171299166977406,0.00061570544494316,0.000399424112401903,0.00171044387388974,0.00169541104696691,"george_voinovich.jpg"
"146",0.926214218139648,0.00417065946385264,0.069121353328228,0.000341975915944204,1.13379956019344e-05,0.000109845670522191,3.064542033826e-05,"gloria_tristani.jpg"
"147",0.998498678207397,0.00109640345908701,0.00035797682357952,1.21528155432316e-05,9.64835999184288e-06,1.74507385963807e-05,7.67076926422305e-06,"gordon_ball.jpg"
